Filename,Object ID,Annotation tag,UpperLeftCornerX,UpperLeftCornerY,LowerRightCornerX,LowerRightCornerY,Confidence,Frame
000005.jpg,-1,Zebrafish,2038.543335,1403.115845,2310.296387,1490.633301,0.851195991,5
000005.jpg,-1,Zebrafish,2388.496582,996.8731689,2562.771973,1110.52124,0.640676379,5
000005.jpg,-1,Zebrafish,367.4365234,1362.710449,706.9042969,1421.226563,0.338815033,5
000005.jpg,-1,Zebrafish,759.6796265,471.8096924,849.5179443,562.6849365,0.290947527,5
000005.jpg,-1,Zebrafish,2511.652344,0,2587.554443,270.4026184,0.164429694,5
000005.jpg,-1,Zebrafish,120.4088135,1191.075562,380.0605774,1449.751099,0.099504493,5
000005.jpg,-1,Zebrafish,850.992981,451.9655762,943.4901123,540.8040771,0.05435954,5
000006.jpg,-1,Zebrafish,746.7129517,471.1814575,1044.591187,599.4979248,0.999971271,6
000006.jpg,-1,Zebrafish,1338.046387,873.5961914,1415.690552,977.1713257,0.999587476,6
000006.jpg,-1,Zebrafish,853.3967896,446.0971985,944.1757202,503.2694702,0.992462993,6
000006.jpg,-1,Zebrafish,2626.316406,93.61240387,2704.000244,315.2930603,0.908972502,6
000006.jpg,-1,Zebrafish,836.4315796,532.5002441,974.1010132,617.9204102,0.897660911,6
000006.jpg,-1,Zebrafish,2042.634644,1400.137573,2317.055908,1485.703125,0.787373602,6
000006.jpg,-1,Zebrafish,355.8487244,1344.5802,670.4591675,1420.391235,0.413325518,6
000006.jpg,-1,Zebrafish,810.178894,496.43573,1006.108521,617.3815918,0.392532647,6
000006.jpg,-1,Zebrafish,787.456543,272.6906128,894.9467773,333.335083,0.333011776,6
000006.jpg,-1,Zebrafish,2389.737793,1001.545715,2560.077393,1107.677979,0.244890004,6
000006.jpg,-1,Zebrafish,2510.701172,0,2586.593262,276.4022827,0.15140219,6
000006.jpg,-1,Zebrafish,766.2243652,474.0395508,848.4559937,533.1101685,0.079296477,6
000006.jpg,-1,Zebrafish,844.7094727,379.0990601,945.2364502,509.3934937,0.066197447,6
000006.jpg,-1,Zebrafish,842.0724487,451.4453125,964.3082886,591.9560547,0.053499129,6
000007.jpg,-1,Zebrafish,745.8880615,469.4279175,1018.981934,604.5357056,0.999960423,7
000007.jpg,-1,Zebrafish,1339.907104,871.5211182,1409.0354,978.937561,0.999656796,7
000007.jpg,-1,Zebrafish,856.2410278,448.9172974,943.4772339,509.165863,0.968539059,7
000007.jpg,-1,Zebrafish,2625.882324,96.45747375,2704.000244,315.3865662,0.908054233,7
000007.jpg,-1,Zebrafish,2049.551758,1401.949341,2315.48877,1484.649414,0.729789734,7
000007.jpg,-1,Zebrafish,847.5797119,526.6932983,980.2727051,618.4824219,0.426519841,7
000007.jpg,-1,Zebrafish,357.3627625,1355.750366,707.5175781,1421.045288,0.261316806,7
000007.jpg,-1,Zebrafish,2510.012207,0,2586.700439,269.6321106,0.201063246,7
000007.jpg,-1,Zebrafish,873.5844116,482.2299194,1016.237366,600.65448,0.14078249,7
000007.jpg,-1,Zebrafish,762.8832397,473.7857056,845.3706055,544.3692017,0.135078549,7
000007.jpg,-1,Zebrafish,126.2890854,1184.644165,375.7132568,1443.375244,0.128866583,7
000007.jpg,-1,Zebrafish,785.6149902,267.2795105,893.835083,334.4037781,0.111827694,7
000008.jpg,-1,Zebrafish,751.477417,470.3205566,1002.56897,606.3739624,0.999992132,8
000008.jpg,-1,Zebrafish,1338.03186,870.2095337,1407.25,979.1257935,0.999425769,8
000008.jpg,-1,Zebrafish,867.1242065,478.2650452,988.1670532,618.5881958,0.977615893,8
000008.jpg,-1,Zebrafish,858.7109985,451.6378479,944.5354004,506.3865356,0.909002244,8
000008.jpg,-1,Zebrafish,2626.625977,91.82386017,2704.000244,316.2771606,0.897149205,8
000008.jpg,-1,Zebrafish,2052.644043,1402.702026,2315.907227,1486.188232,0.817138553,8
000008.jpg,-1,Zebrafish,2388.961914,998.9996948,2560.753174,1110.131836,0.407171011,8
000008.jpg,-1,Zebrafish,2510.33374,0,2587.185547,266.3917236,0.242249221,8
000008.jpg,-1,Zebrafish,353.0871277,1353.523315,721.6437988,1419.892578,0.195143804,8
000008.jpg,-1,Zebrafish,124.4419174,1192.631348,377.1980896,1445.144287,0.097771943,8
000008.jpg,-1,Zebrafish,890.1588745,527.8400879,981.6033936,618.4855957,0.079838179,8
000009.jpg,-1,Zebrafish,745.6495361,475.7486877,992.3044434,608.4471436,0.999994159,9
000009.jpg,-1,Zebrafish,1340.38562,867.8929443,1402.50769,981.4111938,0.997983098,9
000009.jpg,-1,Zebrafish,861.9933472,452.9529114,944.7047119,504.0892334,0.976075411,9
000009.jpg,-1,Zebrafish,882.1669312,488.7419128,980.2488403,618.1381836,0.969277024,9
000009.jpg,-1,Zebrafish,2627.889404,97.13071442,2704.000244,314.3328552,0.84508884,9
000009.jpg,-1,Zebrafish,2036.508179,1404.080322,2313.956787,1480.049561,0.626934946,9
000009.jpg,-1,Zebrafish,352.5588074,1367.499756,737.3978271,1422.20459,0.449649215,9
000009.jpg,-1,Zebrafish,2510.508301,0,2586.697021,263.0733337,0.194550022,9
000009.jpg,-1,Zebrafish,2388.509033,1004.982056,2563.372314,1109.526733,0.148055255,9
000009.jpg,-1,Zebrafish,130.9686432,1186.19812,375.5214539,1446.098022,0.134581417,9
000009.jpg,-1,Zebrafish,786.2302856,268.1735535,893.3109131,334.0099487,0.117211185,9
000010.jpg,-1,Zebrafish,755.8793945,479.7533264,985.8671875,607.6245728,0.999973655,10
000010.jpg,-1,Zebrafish,1337.011963,867.265686,1402.755005,979.7312622,0.995356381,10
000010.jpg,-1,Zebrafish,905.0905151,519.8329468,984.9518433,614.7268066,0.994767666,10
000010.jpg,-1,Zebrafish,863.2629395,453.8146973,946.0657349,504.4032288,0.930185974,10
000010.jpg,-1,Zebrafish,2627.161377,97.34198761,2704.000244,313.975769,0.886845827,10
000010.jpg,-1,Zebrafish,359.7971191,1344.529663,641.5950928,1420.540405,0.539910078,10
000010.jpg,-1,Zebrafish,2014.960571,1404.74707,2311.171143,1472.282227,0.336179763,10
000010.jpg,-1,Zebrafish,2389.554199,1004.143372,2560.0271,1108.899536,0.238653973,10
000010.jpg,-1,Zebrafish,792.0283203,273.1901855,894.3605957,338.8470764,0.217675641,10
000010.jpg,-1,Zebrafish,2510.778076,0,2587.155762,262.2190857,0.210969135,10
000010.jpg,-1,Zebrafish,161.3569183,1184.379517,376.359436,1444.316284,0.117091753,10
000011.jpg,-1,Zebrafish,776.7486572,474.8438721,948.5969238,598.0596313,0.999965787,11
000011.jpg,-1,Zebrafish,912.6748047,523.9910278,991.2080078,610.4770508,0.99995935,11
000011.jpg,-1,Zebrafish,1335.08252,864.5130615,1400.467896,972.3213501,0.992155254,11
000011.jpg,-1,Zebrafish,2624.630371,98.08133698,2704.000244,315.074646,0.900728226,11
000011.jpg,-1,Zebrafish,2049.030518,1401.876099,2318.711426,1484.645142,0.81891799,11
000011.jpg,-1,Zebrafish,855.1928711,454.7032166,946.4262695,500.7287598,0.723871708,11
000011.jpg,-1,Zebrafish,353.4052429,1366.638916,753.7479248,1422.106079,0.528373301,11
000011.jpg,-1,Zebrafish,2389.06958,1004.477844,2561.99292,1109.183105,0.175685972,11
000011.jpg,-1,Zebrafish,2512.769287,0,2590.721191,253.9628143,0.171831384,11
000011.jpg,-1,Zebrafish,789.8648682,274.6582336,893.3979492,335.8558655,0.140773237,11
000011.jpg,-1,Zebrafish,126.7222519,1199.651123,376.0519409,1443.920654,0.116686776,11
000012.jpg,-1,Zebrafish,913.850769,523.2571411,994.6826172,603.4827881,0.999963641,12
000012.jpg,-1,Zebrafish,780.2905273,470.9025574,936.762207,602.1069336,0.999726832,12
000012.jpg,-1,Zebrafish,774.7211914,472.4620972,854.026123,573.0084229,0.958866596,12
000012.jpg,-1,Zebrafish,1335.45459,863.0849609,1391.271729,967.8963013,0.940591812,12
000012.jpg,-1,Zebrafish,2626.679199,97.14698792,2704.000244,312.0787964,0.840280771,12
000012.jpg,-1,Zebrafish,855.248291,452.9494934,949.8929443,499.3239441,0.661774993,12
000012.jpg,-1,Zebrafish,2051.444092,1401.930664,2316.360596,1487.847534,0.658901274,12
000012.jpg,-1,Zebrafish,358.8931274,1344.779175,689.8964844,1421.855469,0.501176834,12
000012.jpg,-1,Zebrafish,129.0067444,1192.216919,377.5380859,1447.815063,0.471864641,12
000012.jpg,-1,Zebrafish,2509.788818,0,2588.916992,261.7987061,0.272423536,12
000012.jpg,-1,Zebrafish,2389.641113,1001.827271,2558.468262,1108.84668,0.218980953,12
000013.jpg,-1,Zebrafish,769.3806152,473.6914368,854.1976929,573.1127319,0.999566019,13
000013.jpg,-1,Zebrafish,907.2436523,526.0090942,995.3215332,596.2335205,0.999523163,13
000013.jpg,-1,Zebrafish,830.654541,480.2520447,936.6744995,600.1309204,0.998912334,13
000013.jpg,-1,Zebrafish,1326.316406,860.8379517,1392.560303,963.1764526,0.962088883,13
000013.jpg,-1,Zebrafish,2624.741211,95.72936249,2704.000244,315.3892212,0.895420551,13
000013.jpg,-1,Zebrafish,2041.475098,1403.040771,2312.306152,1485.205078,0.631268024,13
000013.jpg,-1,Zebrafish,860.3477783,453.5570374,954.5100098,492.8071289,0.572294712,13
000013.jpg,-1,Zebrafish,843.3018799,517.192749,976.616394,600.552002,0.516830802,13
000013.jpg,-1,Zebrafish,2389.471436,1001.729309,2558.521973,1109.79187,0.384317607,13
000013.jpg,-1,Zebrafish,351.7424011,1368.979126,745.9198608,1423.149658,0.300736845,13
000013.jpg,-1,Zebrafish,136.9004364,1180.56189,373.146637,1445.704712,0.264770001,13
000013.jpg,-1,Zebrafish,2511.008545,0,2587.842041,269.6318054,0.216233835,13
000013.jpg,-1,Zebrafish,770.9514771,473.4125671,968.2428589,594.3498535,0.080480531,13
000014.jpg,-1,Zebrafish,912.916626,522.5234375,998.3228149,595.1716309,0.999671698,14
000014.jpg,-1,Zebrafish,770.8296509,474.3436584,852.0236816,566.4745483,0.999570668,14
000014.jpg,-1,Zebrafish,834.383728,486.7652588,938.2245483,600.2694092,0.999565542,14
000014.jpg,-1,Zebrafish,1328.518311,859.6005859,1388.647095,959.7756958,0.941788197,14
000014.jpg,-1,Zebrafish,2626.588135,95.07188416,2704.000244,315.0598755,0.90222311,14
000014.jpg,-1,Zebrafish,868.2823486,451.5374451,956.5770264,494.1999207,0.826575756,14
000014.jpg,-1,Zebrafish,2014.498779,1403.434692,2310.256592,1474.968262,0.807579517,14
000014.jpg,-1,Zebrafish,111.0832291,1195.491699,375.875061,1450.697021,0.282108963,14
000014.jpg,-1,Zebrafish,842.1204834,515.6488037,990.8406982,599.2265015,0.251327217,14
000014.jpg,-1,Zebrafish,2511.179932,0,2588.367188,267.0466614,0.215129644,14
000014.jpg,-1,Zebrafish,353.2910767,1356.678467,736.697998,1421.107544,0.156492934,14
000014.jpg,-1,Zebrafish,2392.686523,1005.734436,2558.967529,1108.172729,0.111078382,14
000014.jpg,-1,Zebrafish,779.6349487,476.3595276,903.053894,587.1262817,0.097662568,14
000015.jpg,-1,Zebrafish,831.2645264,486.9217529,945.3146973,607.1314697,0.999925017,15
000015.jpg,-1,Zebrafish,918.1801758,522.0041504,1002.296143,595.7538452,0.999291182,15
000015.jpg,-1,Zebrafish,1326.074585,856.1687622,1379.961304,959.7086182,0.936069131,15
000015.jpg,-1,Zebrafish,796.652832,476.7309875,849.4053955,560.81427,0.892145038,15
000015.jpg,-1,Zebrafish,2626.37793,95.29727173,2704.000244,315.583374,0.88593477,15
000015.jpg,-1,Zebrafish,873.2982178,452.8832703,956.7766724,496.4475403,0.854635775,15
000015.jpg,-1,Zebrafish,2020.419556,1401.044312,2316.691895,1478.953735,0.766915619,15
000015.jpg,-1,Zebrafish,792.9901123,272.3260498,894.7050781,332.9773254,0.3524746,15
000015.jpg,-1,Zebrafish,2511.177734,0,2587.641602,265.4403992,0.249481082,15
000015.jpg,-1,Zebrafish,123.8092575,1196.040039,377.3020935,1452.545898,0.234659463,15
000015.jpg,-1,Zebrafish,348.1622925,1344.44812,623.5292969,1419.964478,0.096697785,15
000015.jpg,-1,Zebrafish,2388.761475,1006.520447,2558.953857,1107.777954,0.082231998,15
000016.jpg,-1,Zebrafish,826.2618408,470.6800842,952.9729614,614.0148926,0.999952793,16
000016.jpg,-1,Zebrafish,925.9633179,521.5140991,1002.267212,596.1548462,0.997141778,16
000016.jpg,-1,Zebrafish,1324.80542,854.5576172,1379.295776,956.991394,0.976689816,16
000016.jpg,-1,Zebrafish,2626.707031,95.54779816,2704.000244,315.1520996,0.879716694,16
000016.jpg,-1,Zebrafish,357.3374023,1355.07959,702.2676392,1418.645874,0.710691333,16
000016.jpg,-1,Zebrafish,2050.74585,1400.33374,2315.671631,1487.604248,0.655086398,16
000016.jpg,-1,Zebrafish,800.5737305,478.2131653,852.8127441,552.6735229,0.460535616,16
000016.jpg,-1,Zebrafish,2511.482422,0,2587.762451,264.6512451,0.233074456,16
000016.jpg,-1,Zebrafish,866.6241455,452.7073364,960.6531982,514.8648071,0.180651397,16
000016.jpg,-1,Zebrafish,2391.019531,1004.46936,2557.967773,1107.483032,0.118187778,16
000016.jpg,-1,Zebrafish,163.7383423,1181.736938,380.3057251,1440.530762,0.117193758,16
000017.jpg,-1,Zebrafish,812.7211914,471.2364807,960.203186,615.272522,0.999983668,17
000017.jpg,-1,Zebrafish,935.3495483,521.2455444,1005.341187,603.4750366,0.998546243,17
000017.jpg,-1,Zebrafish,1319.907715,852.9580688,1377.96106,953.267334,0.979979038,17
000017.jpg,-1,Zebrafish,2627.240479,98.3250885,2704.000244,313.6033936,0.85922873,17
000017.jpg,-1,Zebrafish,2017.300659,1403.938721,2314.342285,1478.33252,0.633050442,17
000017.jpg,-1,Zebrafish,359.104187,1359.547241,709.8860474,1420.886719,0.471488953,17
000017.jpg,-1,Zebrafish,130.2339478,1194.315674,374.7313538,1453.065796,0.372574598,17
000017.jpg,-1,Zebrafish,2512.006836,0,2587.798096,268.6118774,0.231408402,17
000017.jpg,-1,Zebrafish,876.3025513,453.0135193,960.6420898,521.2909546,0.221191943,17
000017.jpg,-1,Zebrafish,805.4746094,478.5246582,853.3931274,555.243103,0.154553041,17
000017.jpg,-1,Zebrafish,2385.728271,1006.006775,2562.79126,1109.315063,0.123149119,17
000018.jpg,-1,Zebrafish,815.7089233,472.3802185,963.4317017,617.2404175,0.999985218,18
000018.jpg,-1,Zebrafish,944.2006226,520.0217896,1008.394348,604.6435547,0.99842155,18
000018.jpg,-1,Zebrafish,1321.873901,850.552124,1377.574707,952.5864258,0.97832495,18
000018.jpg,-1,Zebrafish,2626.042725,93.97208405,2704.000244,314.9237671,0.902968764,18
000018.jpg,-1,Zebrafish,878.7509766,451.3502197,962.5842285,504.8716431,0.747085452,18
000018.jpg,-1,Zebrafish,2040.99353,1400.107544,2314.114014,1485.184204,0.596967697,18
000018.jpg,-1,Zebrafish,805.1005249,478.4014587,849.9940186,548.2167358,0.352800637,18
000018.jpg,-1,Zebrafish,2387.532471,999.4989014,2560.322021,1109.469971,0.343647361,18
000018.jpg,-1,Zebrafish,348.1429749,1354.015015,721.0457153,1420.045166,0.331484407,18
000018.jpg,-1,Zebrafish,2512.666504,0,2588.01001,265.7578125,0.255950272,18
000018.jpg,-1,Zebrafish,121.1781693,1191.952393,377.8337708,1447.913208,0.095773831,18
000019.jpg,-1,Zebrafish,828.501709,478.153717,965.1730957,617.5176392,0.99999094,19
000019.jpg,-1,Zebrafish,953.1160889,518.5421143,1010.887085,604.1321411,0.998573065,19
000019.jpg,-1,Zebrafish,1322.894653,849.3947144,1375.155884,950.7374268,0.970021725,19
000019.jpg,-1,Zebrafish,803.9014893,476.662384,848.6853638,544.1707153,0.92992574,19
000019.jpg,-1,Zebrafish,2625.915039,94.8768692,2704.000244,315.072998,0.894786358,19
000019.jpg,-1,Zebrafish,881.4066772,454.0908813,965.1800537,492.4170837,0.736702144,19
000019.jpg,-1,Zebrafish,2053.547119,1401.413452,2316.246826,1477.797852,0.628054619,19
000019.jpg,-1,Zebrafish,2511.941895,0,2589.180176,268.1117554,0.288203686,19
000019.jpg,-1,Zebrafish,352.7402344,1353.531982,736.0060425,1419.825684,0.181929111,19
000019.jpg,-1,Zebrafish,2389.620117,1005.655884,2559.955811,1108.830322,0.171774462,19
000019.jpg,-1,Zebrafish,159.3662415,1181.946777,380.8309021,1440.477539,0.069538549,19
000020.jpg,-1,Zebrafish,829.993042,472.3269653,968.2372437,619.303772,0.999989033,20
000020.jpg,-1,Zebrafish,954.4036255,517.6738281,1014.15979,604.2863159,0.998602808,20
000020.jpg,-1,Zebrafish,1316.061523,848.0168457,1375.890137,950.4268188,0.911027968,20
000020.jpg,-1,Zebrafish,2626.892822,93.71022797,2704.000244,315.7637939,0.898063838,20
000020.jpg,-1,Zebrafish,804.6363525,476.6429749,849.6173706,545.9655151,0.812739909,20
000020.jpg,-1,Zebrafish,882.7399292,453.4009094,967.9893799,494.3632813,0.708707154,20
000020.jpg,-1,Zebrafish,2022.871338,1404.436035,2312.529541,1476.637207,0.697991848,20
000020.jpg,-1,Zebrafish,2392.416016,1001.256897,2559.283447,1111.238159,0.623774409,20
000020.jpg,-1,Zebrafish,2511.148682,0,2587.108643,269.299469,0.284742743,20
000020.jpg,-1,Zebrafish,357.9069824,1344.964478,636.3554077,1420.291016,0.200292945,20
000020.jpg,-1,Zebrafish,163.7667084,1181.898926,380.6799316,1442.980957,0.121309437,20
000021.jpg,-1,Zebrafish,829.6220093,482.2346497,969.8063965,620.8950195,0.999994993,21
000021.jpg,-1,Zebrafish,955.8309326,516.6107178,1017.958191,597.2871704,0.998207211,21
000021.jpg,-1,Zebrafish,888.3233643,452.8066101,970.5702515,491.2961121,0.972114563,21
000021.jpg,-1,Zebrafish,1320.396973,845.465332,1375.038452,949.9376221,0.966163695,21
000021.jpg,-1,Zebrafish,2625.124268,96.30995178,2704.000244,315.3248596,0.909253359,21
000021.jpg,-1,Zebrafish,807.2582397,477.8504028,849.5384521,547.380188,0.882078409,21
000021.jpg,-1,Zebrafish,2054.428467,1402.544067,2311.093994,1487.562256,0.636927128,21
000021.jpg,-1,Zebrafish,2510.6521,0,2587.23877,268.1447754,0.256286591,21
000021.jpg,-1,Zebrafish,2392.130859,1001.151001,2559.199951,1109.6875,0.225135177,21
000021.jpg,-1,Zebrafish,350.2567444,1351.656494,708.8106079,1420.187866,0.194179758,21
000021.jpg,-1,Zebrafish,160.5462036,1184.27063,383.0408325,1441.549561,0.093612671,21
000022.jpg,-1,Zebrafish,832.8688354,490.4521484,970.949707,621.1208496,0.999997258,22
000022.jpg,-1,Zebrafish,1314.054321,839.9370117,1384.072754,942.0556641,0.999437034,22
000022.jpg,-1,Zebrafish,955.0299072,515.2010498,1021.257874,595.5516968,0.997669041,22
000022.jpg,-1,Zebrafish,889.5375366,451.0703125,968.6044312,491.3518982,0.994341135,22
000022.jpg,-1,Zebrafish,2626.802002,93.96417236,2704.000244,314.8708801,0.884908676,22
000022.jpg,-1,Zebrafish,805.9313354,478.6318054,852.4556274,546.927124,0.829902172,22
000022.jpg,-1,Zebrafish,2027.072144,1403.738281,2313.304932,1474.524048,0.665692508,22
000022.jpg,-1,Zebrafish,352.3973694,1367.536987,748.161438,1421.906738,0.436038584,22
000022.jpg,-1,Zebrafish,2510.060547,0,2588.09668,264.514801,0.24407658,22
000022.jpg,-1,Zebrafish,2389.881836,1009.891602,2563.775391,1109.1698,0.114134759,22
000022.jpg,-1,Zebrafish,119.2016449,1186.367676,375.1115112,1448.970947,0.06372229,22
000023.jpg,-1,Zebrafish,837.0378418,491.5632935,971.774231,622.7548218,0.99999404,23
000023.jpg,-1,Zebrafish,1307.26355,835.7991333,1383.556152,927.5870361,0.998881757,23
000023.jpg,-1,Zebrafish,953.2887573,514.5706177,1022.320435,597.6766968,0.998145938,23
000023.jpg,-1,Zebrafish,890.7365112,450.0523071,970.5407104,492.1882324,0.997236967,23
000023.jpg,-1,Zebrafish,2624.552246,93.58543396,2704.000244,316.8735046,0.9073475,23
000023.jpg,-1,Zebrafish,804.1915894,478.5134888,857.1738281,550.1583252,0.857856929,23
000023.jpg,-1,Zebrafish,2041.81543,1403.206787,2308.125244,1481.129028,0.473989278,23
000023.jpg,-1,Zebrafish,343.3108215,1358.667358,764.1295166,1419.294556,0.367238522,23
000023.jpg,-1,Zebrafish,2510.334961,0,2588.262451,272.87146,0.282943428,23
000023.jpg,-1,Zebrafish,794.3839111,267.815918,894.1693115,334.2948303,0.128607869,23
000023.jpg,-1,Zebrafish,2386.400146,1006.197327,2561.130615,1108.368408,0.115111433,23
000023.jpg,-1,Zebrafish,119.2485046,1184.797119,376.2591553,1450.295898,0.050100338,23
000024.jpg,-1,Zebrafish,842.8395386,496.9434814,974.6626587,624.7717896,0.99998796,24
000024.jpg,-1,Zebrafish,1300.827026,831.6175537,1392.494385,924.2471924,0.999680042,24
000024.jpg,-1,Zebrafish,952.3684692,513.9093018,1024.69458,605.7365112,0.998088181,24
000024.jpg,-1,Zebrafish,891.3226318,450.11203,970.923645,492.3294067,0.997148454,24
000024.jpg,-1,Zebrafish,800.9541016,477.1625061,862.4343262,544.7057495,0.943070233,24
000024.jpg,-1,Zebrafish,2626.225342,97.07684326,2704.000244,316.5066223,0.882933676,24
000024.jpg,-1,Zebrafish,2031.527466,1401.864136,2311.266846,1485.793213,0.724731922,24
000024.jpg,-1,Zebrafish,350.5614319,1361.193359,727.3426514,1421.360596,0.496123195,24
000024.jpg,-1,Zebrafish,2385.769043,1006.057678,2565.668457,1110.769287,0.307601064,24
000024.jpg,-1,Zebrafish,2511.891846,0,2588.388916,268.5246277,0.247017369,24
000024.jpg,-1,Zebrafish,119.484993,1187.308838,378.538147,1446.89563,0.051800832,24
000025.jpg,-1,Zebrafish,1297.355469,827.3570557,1386.996582,920.5797119,0.999941707,25
000025.jpg,-1,Zebrafish,844.4799805,498.7463684,990.9702759,623.7785034,0.999933124,25
000025.jpg,-1,Zebrafish,893.6243896,449.8162231,973.440918,492.2896729,0.995744169,25
000025.jpg,-1,Zebrafish,941.3491821,510.288208,1024.236206,602.3937988,0.990875006,25
000025.jpg,-1,Zebrafish,796.4708862,476.8232422,866.0147095,546.6904297,0.972917676,25
