,frame,cam,x,y,tl_x,tl_y,c_x,c_y,w,h,theta,l_x,l_y,r_x,r_y,aa_tl_x,aa_tl_y,aa_w,aa_h,var_x,var_y,covar,confidence
0,12,2,1888.696533203125,1101.81591796875,1862,1086,1888.6965174129352,1101.81592039801,58,38,-35.405046968543076,1908.0,1074.0,1885.0,1122.0,1846,1074,62,64,161.56851651964615,128.9336112455181,-46.88393444250074,0.999910712
0,13,2,1573.5516357421875,799.2384643554688,1548,782,1573.5516014234875,799.2384341637011,46,32,7.512404178377813,1548.0,797.0,1592.0,800.0,1530,768,62,62,154.26964921199814,61.66080325368579,12.428723945094038,0.999985337
0,13,2,1888.270751953125,1102.289794921875,1862,1086,1888.270783847981,1102.2897862232778,58,40,-35.21625021924197,1907.0,1076.0,1881.0,1122.0,1846,1074,62,64,164.5265015269767,133.35391923990483,-43.85008483203256,0.9999154809999999
0,14,2,1888.3438720703125,1101.738525390625,1862,1084,1888.3438256658596,1101.7384987893463,58,42,-34.99442038781481,1906.0,1076.0,1881.0,1122.0,1846,1074,62,64,163.46402125108747,130.61106278944004,-45.10404569924073,0.999891758
0,14,2,1567.633056640625,798.0575561523438,1542,782,1567.63309352518,798.0575539568346,46,32,4.92840039574467,1542.0,797.0,1586.0,799.0,1524,768,62,62,153.20785393345992,60.21328208191576,8.078954886632157,0.9999861720000001
0,15,2,1562.1163330078125,797.3643188476562,1536,782,1562.1162790697674,797.3643410852713,44,30,4.139956725404295,1536.0,796.0,1580.0,798.0,1518,766,62,64,145.02922812415167,54.59825656803301,6.580038005610318,0.9999870059999999
0,15,2,1889.2288818359375,1101.44775390625,1864,1084,1889.228855721393,1101.44776119403,56,40,-43.141559440682165,1905.0,1076.0,1881.0,1122.0,1846,1076,62,64,144.75048696666283,138.65686529943784,-46.900733241523085,0.999878645
0,16,2,1557.3553466796875,797.2820434570312,1532,782,1557.3553113553114,797.2820512820513,46,30,4.805283628572185,1532.0,796.0,1576.0,799.0,1514,766,62,64,156.25931911226033,56.65912518853686,8.432503770739052,0.999989152
0,16,2,1889.6541748046875,1101.8997802734375,1864,1084,1889.654135338346,1101.8997493734337,56,40,-50.63899096693153,1901.0,1078.0,1883.0,1124.0,1846,1078,62,62,129.19665999168785,146.66329139431485,-43.79355423735226,0.9998919959999999
0,17,2,1552.6131591796875,796.642333984375,1526,782,1552.6131386861314,796.6423357664233,46,28,3.220119590131161,1526.0,795.0,1572.0,798.0,1508,766,64,62,160.09154835432193,53.388091227507246,6.022298869014212,0.999992013
0,17,2,1892.0093994140625,1102.3450927734375,1866,1084,1892.0094562647755,1102.3451536643026,56,42,-46.63192484698519,1901.0,1080.0,1885.0,1126.0,1850,1080,62,62,141.53545539085567,146.44930702609423,-43.08384031909297,0.99990952
0,18,2,1547.254638671875,796.420654296875,1522,780,1547.2546125461254,796.4206642066421,46,30,4.178596585751135,1522.0,795.0,1566.0,797.0,1504,766,62,62,154.33122864561977,55.45201585349191,7.262867295339644,0.9999930859999999
0,18,2,1892.9801025390625,1102.7183837890625,1866,1084,1892.980044345898,1102.7184035476719,58,40,-46.801389271107595,1901.0,1080.0,1887.0,1126.0,1852,1080,62,64,149.80182310914068,155.60719389012093,-46.101187484602065,0.9999372959999999
0,19,2,1543.097412109375,795.6895141601562,1516,780,1543.0974729241877,795.6895306859205,46,30,3.206488266067385,1516.0,795.0,1562.0,796.0,1500,766,62,62,157.63176895306844,56.90325956155487,5.660806780725128,0.9999922509999999
0,19,2,1892.0421142578125,1103.5596923828125,1866,1084,1892.0421545667448,1103.559718969555,56,38,-51.19858194955495,1899.0,1082.0,1887.0,1128.0,1852,1082,62,62,136.0827258633772,157.55217644665797,-48.835856670075124,0.999943495
0,20,2,1891.8231201171875,1104.8255615234375,1866,1084,1891.8230958230959,1104.825552825553,56,40,-53.724686430887594,1868.0,1110.0,1916.0,1090.0,1854,1084,62,62,129.95877561394826,162.15422229215332,-51.213202454581726,0.9999542240000001
0,20,2,1539.164306640625,795.6213989257812,1512,780,1539.1642857142858,795.6214285714286,48,30,6.183506575147381,1512.0,794.0,1558.0,797.0,1496,764,62,64,159.3994367639531,58.85258576548921,11.02299027137738,0.9999910590000001
0,21,2,1891.6376953125,1105.6376953125,1866,1088,1891.6377551020407,1105.6377551020407,56,36,-62.06885536838077,1899.0,1084.0,1892.0,1132.0,1854,1084,62,62,115.52061694242894,181.25974737721154,-48.479383057570885,0.9999470709999999
0,21,2,1534.812744140625,795.3568725585938,1508,780,1534.8127208480566,795.356890459364,48,30,5.176862439517116,1508.0,794.0,1554.0,796.0,1492,764,62,64,161.19529859910284,58.09558178583077,9.418138987043568,0.9999873640000001
0,22,2,1529.4490966796875,794.8603515625,1504,780,1529.4490566037737,794.8603773584906,46,28,4.724537992508964,1504.0,794.0,1548.0,796.0,1486,764,62,62,150.74076615208702,54.166037735848974,8.036420811892508,0.999982595
0,22,2,1891.165771484375,1107.34228515625,1866,1088,1891.1657754010696,1107.3422459893047,56,38,-62.02887756591551,1899.0,1086.0,1890.0,1132.0,1854,1086,62,62,114.36922768132327,173.45359923155203,-43.703000673825414,0.9998512270000001
0,23,2,1525.2674560546875,794.8497924804688,1500,780,1525.2673992673992,794.8498168498169,46,30,6.390700865064593,1500.0,793.0,1544.0,796.0,1482,764,62,62,152.10838181426436,57.01045033397983,10.786630036630028,0.999982953
0,23,2,1890.800048828125,1109.5616455078125,1866,1092,1890.8,1109.5616438356165,54,36,-64.4017448669714,1899.0,1088.0,1889.0,1134.0,1854,1088,62,62,108.54505494505496,174.73039289477683,-41.15384615384621,0.999909163
0,24,2,1521.5223388671875,794.0969848632812,1496,778,1521.5223880597016,794.0970149253732,46,30,6.415093340749741,1496.0,793.0,1540.0,796.0,1478,764,62,62,154.52758678517534,55.97557158030072,11.222538990441036,0.99998796
0,24,2,1890.3033447265625,1111.044921875,1866,1092,1890.3033707865168,1111.0449438202247,54,38,-64.31385141342743,1870.0,1114.0,1916.0,1093.0,1854,1090,62,62,107.33305902832716,163.50219971514485,-35.14606741573042,0.999899387
0,25,2,1517.1895751953125,793.7398071289062,1490,778,1517.189591078067,793.7397769516729,48,30,4.6352338643578825,1490.0,793.0,1536.0,795.0,1474,762,62,64,157.56466736947223,54.454419353048785,8.41519169949506,0.999987125
0,25,2,1890.5479736328125,1111.72607421875,1866,1094,1890.5479452054794,1111.7260273972602,56,36,-63.63207115547604,1899.0,1090.0,1890.0,1136.0,1854,1090,62,62,110.29233779918683,174.18846906518183,-41.99232274574749,0.9999096390000001
0,26,2,1513.177734375,793.832763671875,1486,778,1513.1777003484322,793.8327526132405,48,32,6.48120595133339,1486.0,793.0,1532.0,795.0,1470,762,62,62,158.65013035744752,62.265636802222225,11.092760897638975,0.999985695
0,26,2,1890.3115234375,1113.6065673828125,1866,1096,1890.311475409836,1113.6065573770493,54,38,-66.53674158267569,1899.0,1092.0,1887.0,1138.0,1854,1092,62,62,103.80408713227065,169.26943633505533,-35.01136312598257,0.999921203
0,27,2,1889.5428466796875,1114.4857177734375,1866,1096,1889.5428571428572,1114.4857142857143,52,38,-72.97182715573315,1897.0,1092.0,1888.0,1138.0,1854,1092,64,62,91.43512075317237,168.94392140810467,-26.195661072451855,0.99992466
0,27,2,1508.767578125,793.4929809570312,1482,778,1508.7676056338028,793.4929577464789,46,30,3.7932074451207827,1482.0,793.0,1528.0,794.0,1464,762,64,62,159.9599362962226,57.94694669785482,6.79341064052156,0.999989867
0,28,2,1888.8299560546875,1117.043212890625,1866,1098,1888.8299711815562,1117.0432276657061,48,40,-85.25603517543453,1893.0,1094.0,1888.0,1140.0,1856,1094,62,62,84.30337658876229,164.0067964884813,-6.6602588662523985,0.999926805
0,28,2,1504.9859619140625,793.293701171875,1478,778,1504.986013986014,793.2937062937064,48,30,6.960849215705155,1478.0,791.0,1524.0,795.0,1462,762,62,62,159.3191019506809,60.481854987118254,12.249736228683595,0.999983788
0,29,2,1500.046142578125,792.9384765625,1474,778,1500.0461538461539,792.9384615384615,46,30,6.760887086642623,1474.0,791.0,1518.0,794.0,1456,762,62,62,146.25268785268779,55.548321948321785,10.906326106326095,0.99998951
0,29,2,1888.22216796875,1117.369384765625,1866,1100,1888.2222222222222,1117.3693693693695,46,36,-86.1534800455122,1891.0,1094.0,1889.0,1140.0,1854,1094,62,62,76.03480589022766,163.32399869749324,-5.895582329317204,0.999924541
0,30,2,1496.214599609375,792.911865234375,1470,778,1496.2145593869732,792.911877394636,46,28,7.848916851657926,1470.0,792.0,1514.0,794.0,1452,760,62,64,140.75378720895966,57.303743000294716,11.726672561155327,0.99999249
0,30,2,1888.559326171875,1119.598876953125,1864,1102,1888.5593220338983,1119.5988700564972,48,38,83.12045506050563,1890.0,1096.0,1892.0,1142.0,1856,1096,62,62,88.19618764104274,158.05960211904448,8.553608296922269,0.999852657
0,31,2,1492.8101806640625,792.5255737304688,1466,778,1492.8102189781023,792.5255474452555,48,28,5.506551730314474,1466.0,790.0,1512.0,794.0,1450,760,62,64,156.4253896954625,54.81436325231957,9.887650062832547,0.9999923709999999
0,31,2,1888.4715576171875,1119.75,1864,1102,1888.471590909091,1119.75,48,38,81.24434431511168,1889.0,1096.0,1892.0,1142.0,1856,1096,62,62,87.10460372960361,157.63532763532766,11.126780626780617,0.9999066590000001
0,32,2,1490.2076416015625,792.5120849609375,1462,778,1490.2076124567475,792.5121107266436,50,28,7.981528578871739,1462.0,790.0,1510.0,794.0,1448,760,62,64,169.81785851595518,58.01460976547486,15.990532487504803,0.999994755
0,32,2,1888.7667236328125,1120.1221923828125,1864,1102,1888.7666666666667,1120.1222222222223,48,38,80.69660430249486,1889.0,1096.0,1891.0,1144.0,1856,1096,64,62,88.39108635097473,161.70089755493632,12.340575673166205,0.9999433759999999
0,33,2,1486.3857421875,792.1785888671875,1460,778,1486.3857142857144,792.1785714285714,48,28,7.974135496183434,1460.0,789.0,1506.0,794.0,1444,760,62,64,163.77900665642593,55.695596518177105,15.443420378904255,0.999992132
0,33,2,1888.715087890625,1120.1290283203125,1864,1102,1888.715053763441,1120.1290322580646,50,38,79.64674604445699,1888.0,1096.0,1892.0,1144.0,1858,1096,62,62,89.13691563052492,168.11268585340414,14.926354230066945,0.999912024
0,34,2,1482.6666259765625,791.7376098632812,1456,776,1482.6666666666667,791.7375886524823,48,30,8.059446775764696,1456.0,789.0,1502.0,794.0,1440,760,62,62,159.58244365361813,58.080361424497084,14.66666666666666,0.9999927279999999
0,34,2,1889.1773681640625,1120.45703125,1864,1104,1889.1774193548388,1120.4569892473119,50,36,80.33048798069098,1889.0,1096.0,1893.0,1144.0,1858,1096,62,62,88.66924615250862,169.46175694867142,14.177462829319175,0.99988234
0,35,2,1889.326171875,1120.2567138671875,1864,1104,1889.326203208556,1120.2566844919786,50,36,77.25209743058343,1889.0,1096.0,1893.0,1144.0,1858,1096,62,64,88.9388825966651,171.42991498329764,19.669395420854144,0.999872923
0,35,2,1479.1751708984375,791.1897583007812,1452,776,1479.1751824817518,791.1897810218978,48,30,5.599743530307785,1452.0,790.0,1498.0,792.0,1436,760,62,62,155.99117670650529,56.352129622202625,9.864067805673665,0.999990225
0,36,2,1476.70068359375,791.3809814453125,1450,776,1476.700680272109,791.3809523809524,48,30,8.154817671063174,1450.0,790.0,1496.0,793.0,1434,760,62,62,165.5005456107359,62.40045506257104,15.083699008613674,0.9999881979999999
0,36,2,1889.4564208984375,1121.0924072265625,1864,1104,1889.4564643799472,1121.0923482849605,50,38,72.74802330144911,1889.0,1098.0,1892.0,1144.0,1860,1098,62,62,96.32812609065884,164.38033812176295,23.388951710851497,0.999820769
0,37,2,1477.319580078125,791.4845581054688,1450,776,1477.319587628866,791.4845360824743,48,30,9.941063255072272,1450.0,790.0,1496.0,794.0,1434,760,62,62,155.96302879488073,65.45751866334854,16.36530394596516,0.9999768729999999
0,37,2,1889.4412841796875,1121.19580078125,1864,1104,1889.4412532637075,1121.1958224543082,50,38,72.74186071979236,1888.0,1098.0,1892.0,1146.0,1860,1098,62,62,94.60845078123968,175.24689349719114,27.727502631471058,0.999866247
0,38,2,1484.139404296875,792.4969482421875,1458,772,1484.139393939394,792.4969696969697,52,36,27.41033204755447,1458.0,789.0,1502.0,797.0,1440,758,62,62,146.57017592336766,97.8191397255227,34.58097080224742,0.9999735359999999
0,38,2,1889.942138671875,1121.6632080078125,1864,1104,1889.9421052631578,1121.6631578947367,50,38,75.18879701609212,1889.0,1098.0,1893.0,1146.0,1860,1098,62,64,91.9122066379673,176.07621163727225,23.927676711567866,0.9998534920000001
0,39,2,1491.0823974609375,794.1353149414062,1466,772,1491.0823529411764,794.135294117647,54,36,44.912618251578394,1484.0,776.0,1501.0,818.0,1446,754,62,64,129.51532188096485,129.1969807391984,52.18351553010587,0.9999696020000001
0,39,2,1890.32470703125,1122.23193359375,1864,1106,1890.3247422680413,1122.2319587628865,52,36,75.2608068971789,1890.0,1098.0,1893.0,1146.0,1858,1098,64,64,95.01571698766625,179.07783904739074,23.75910386531343,0.9998391870000001
0,40,2,1494.6412353515625,790.7352905273438,1472,766,1494.6411764705883,790.7352941176471,50,46,59.28853138439078,1508.0,768.0,1500.0,816.0,1446,752,64,64,118.23074787437089,144.69668575394746,24.294117647058815,0.9999735359999999
0,40,2,1890.140869140625,1123.07861328125,1864,1108,1890.1409214092141,1123.0785907859079,50,36,75.56546326028018,1889.0,1100.0,1893.0,1146.0,1858,1100,62,62,92.78443501826304,161.8660893130671,19.043242606339124,0.9998806720000001
0,41,2,1890.305908203125,1123.1104736328125,1866,1108,1890.3059490084986,1123.1104815864023,48,36,80.6583833656942,1890.0,1100.0,1893.0,1146.0,1858,1100,62,62,83.17885655421078,163.83150914241574,13.636556785990226,0.999860168
0,41,2,1494.2508544921875,785.24755859375,1474,764,1494.2508038585208,785.2475884244373,44,42,44.04307582877383,1498.0,764.0,1500.0,810.0,1450,752,62,62,115.53689451301743,114.41269577844608,16.821574525464165,0.9999748470000001
0,42,2,1890.081787109375,1123.7735595703125,1868,1104,1890.0817610062893,1123.7735849056603,44,36,-86.88862923666038,1891.0,1102.0,1892.0,1146.0,1856,1102,62,62,73.14155903418443,151.49431581453462,-4.271650496994205,0.999751389
0,42,2,1491.674072265625,783.674072265625,1472,766,1491.674074074074,783.674074074074,46,36,29.521027456023678,1472.0,783.0,1514.0,794.0,1452,752,62,62,125.9305521134518,87.4175409610355,32.101555830923814,0.9999802109999999
0,43,2,1491.5069580078125,782.7916870117188,1472,766,1491.5069444444443,782.7916666666666,46,36,23.712487343881172,1472.0,782.0,1516.0,790.0,1456,750,62,62,143.71423732094445,84.52787456445995,32.21051103368178,0.9999365809999999
0,43,2,1889.3709716796875,1122.279541015625,1866,1104,1889.3709677419354,1122.279569892473,50,38,-67.59120024821173,1893.0,1100.0,1888.0,1146.0,1852,1100,62,62,98.26632466742021,164.92432542097765,-33.11746804625685,0.9996805190000001
0,44,2,1489.7362060546875,781.3479614257812,1472,766,1489.7362637362637,781.3479853479854,40,34,16.104745645504426,1472.0,781.0,1512.0,783.0,1458,748,64,62,121.98901098901104,75.3821374703727,14.680349062701984,0.999933124
0,44,2,1888.082763671875,1118.6448974609375,1862,1090,1888.082788671024,1118.644880174292,56,52,-51.63033405848313,1862.0,1125.0,1910.0,1109.0,1848,1096,62,62,149.59138434607198,168.54392023670226,-40.21071058214652,0.999920368
0,45,2,1489.9857177734375,781.8064575195312,1470,762,1489.9856630824372,781.8064516129032,44,44,-8.290939507236876,1481.0,764.0,1475.0,808.0,1460,748,64,62,125.4961965911143,83.63146901833373,-6.2330006962172,0.999937773
0,45,2,1881.965576171875,1116.478515625,1854,1090,1881.9655765920827,1116.4784853700517,60,56,78.32439097305127,1883.0,1092.0,1902.0,1144.0,1840,1092,64,62,193.94364057214042,200.72927770194076,1.4647753575879914,0.9999188179999999
0,46,2,1875.300537109375,1113.639404296875,1852,1086,1875.3005464480875,1113.639344262295,52,54,-78.19238291783913,1877.0,1088.0,1895.0,1142.0,1834,1088,62,64,176.19600335048412,195.01567548163231,-4.114036137369852,0.9999605420000001
0,46,2,1490.8162841796875,780.1550903320312,1472,766,1490.8163265306123,780.1551020408164,40,32,6.196277870724273,1472.0,778.0,1512.0,781.0,1464,746,62,64,110.41284710605554,60.09059886249587,5.528604884576751,0.9999394420000001
0,47,2,1869.7186279296875,1114.17578125,1846,1092,1869.7186813186813,1114.1758241758241,56,54,-45.02028508407246,1884.0,1086.0,1887.0,1140.0,1826,1086,62,62,165.64755772861514,165.6782688676959,-21.68611124558263,0.99998033
0,47,2,1491.153076171875,782.9967651367188,1464,762,1491.1530944625408,782.9967426710098,48,38,-33.890994007858964,1483.0,764.0,1478.0,806.0,1466,746,62,62,120.82289071980574,102.62417236167009,-22.277277469076676,0.9999014140000001
0,48,2,1864.4449462890625,1115.2762451171875,1836,1090,1864.4449877750612,1115.2762836185818,50,50,-3.6222574631392943,1882.0,1088.0,1883.0,1138.0,1822,1082,62,64,184.24267702190855,118.98475478210844,-4.14775396711253,0.999985695
0,48,2,1492.466064453125,781.4239501953125,1466,760,1492.4660194174758,781.4239482200647,50,38,-23.964023475336287,1484.0,762.0,1477.0,806.0,1468,746,62,62,131.47043248014106,97.42033371159584,-18.86054721977053,0.9999259709999999
0,49,2,1493.0445556640625,781.786376953125,1466,762,1493.0445103857567,781.786350148368,52,36,-24.10207068724628,1472.0,801.0,1518.0,780.0,1470,746,62,62,147.47717959587408,100.45421788893623,-26.299985869718814,0.9999113079999999
0,49,2,1859.638671875,1115.11962890625,1832,1094,1859.6386768447837,1115.1195928753182,52,38,12.648213067890193,1832.0,1112.0,1880.0,1118.0,1818,1082,62,62,175.94054110193727,101.33515085423483,17.630056602793765,0.999987125
0,50,2,1856.77197265625,1114.3408203125,1828,1094,1856.7719298245613,1114.3408521303259,54,38,12.521418251851767,1828.0,1111.0,1878.0,1117.0,1816,1080,62,62,187.02071762320372,97.63227163385868,20.881953627788054,0.999987125
0,50,2,1493.6666259765625,781.8833618164062,1464,760,1493.6666666666667,781.8833333333333,54,40,-28.679267633137595,1472.0,800.0,1518.0,781.0,1472,746,62,62,152.13370473537597,108.47660167130945,-34.07799442896938,0.999920368
0,51,2,1853.221923828125,1113.177001953125,1826,1092,1853.221945137157,1113.1770573566084,52,38,10.648832390654709,1826.0,1110.0,1874.0,1115.0,1812,1078,62,64,180.85311720698243,101.29107231920204,15.508104738154575,0.999989152
0,51,2,1494.7840576171875,780.7954711914062,1466,760,1494.784090909091,780.7954545454545,54,38,-27.322689592857937,1474.0,797.0,1520.0,779.0,1474,746,62,62,149.1954156954163,106.05490805490784,-30.40326340326339,0.999932528
0,52,2,1849.1082763671875,1112.5087890625,1820,1092,1849.1083123425692,1112.5088161209069,54,38,13.902170864795576,1822.0,1108.0,1870.0,1115.0,1808,1078,62,62,181.67763275068057,99.77075541307262,21.596264916164156,0.999990582
0,52,2,1496.456787109375,780.495849609375,1470,760,1496.456824512535,780.4958217270195,52,36,-23.053430877823434,1476.0,786.3636363636364,1522.0,779.0,1476,744,62,64,149.57843793280549,102.98252439271079,-24.215963025785488,0.9999240640000001
0,53,2,1845.60205078125,1111.3602294921875,1818,1090,1845.60201511335,1111.360201511335,52,40,11.87018158786264,1818.0,1108.0,1866.0,1113.0,1804,1078,62,62,174.2755514846196,102.95326056535137,15.684120805027582,0.999988675
0,53,2,1498.3795166015625,781.123046875,1472,760,1498.3794871794871,781.123076923077,52,40,-21.747132783903833,1478.0,786.0,1524.0,779.0,1478,744,62,64,153.6242568057472,108.89483883725485,-21.21906268538661,0.9999418259999999
0,54,2,1842.727294921875,1110.923828125,1814,1090,1842.7272727272727,1110.9238329238328,54,38,10.695307856076246,1814.0,1107.0,1864.0,1113.0,1800,1078,64,62,187.76533811016546,100.40551433654862,17.109717868338546,0.9999903440000001
0,54,2,1499.9013671875,779.3643798828125,1476,758,1499.9013698630138,779.3643835616439,50,40,-13.413443214466097,1480.0,785.0,1526.0,782.0,1480,744,62,62,166.1440915249138,98.10037633599296,-17.205720307090175,0.999929905
0,55,2,1839.5037841796875,1110.2305908203125,1812,1090,1839.5037593984962,1110.2305764411028,52,38,8.959071346518718,1812.0,1107.0,1860.0,1112.0,1798,1076,62,64,179.11996070578493,102.25825871210684,12.426266671704344,0.9999929670000001
0,55,2,1500.4827880859375,779.1246948242188,1476,758,1500.4827586206898,779.1246684350133,50,40,-16.526352595079835,1480.0,784.0,1526.0,780.0,1480,744,62,62,166.1812179016878,104.0509058073256,-20.214600146735137,0.999943852
0,56,2,1502.3834228515625,778.9585571289062,1478,756,1502.3834196891191,778.958549222798,50,42,-14.393263318188295,1482.0,784.0,1530.0,778.0,1482,744,62,62,164.98507502859832,105.06321243523341,-16.46198775317946,0.999951363
0,56,2,1836.9630126953125,1109.52099609375,1808,1090,1836.962962962963,1109.520987654321,52,38,8.259705326093178,1808.0,1107.0,1858.0,1111.0,1796,1076,62,62,186.58525852585214,100.2749297151938,12.799046571323787,0.999993205
0,57,2,1834.480712890625,1109.2884521484375,1806,1088,1834.4807692307693,1109.2884615384614,54,40,9.515136097082173,1806.0,1107.0,1856.0,1111.0,1792,1076,64,62,193.98517145505093,101.6804448563487,15.91881371640405,0.9999933240000001
0,57,2,1504.3580322265625,778.93603515625,1480,756,1504.3580562659847,778.9360613810742,50,42,-11.050841256295154,1484.0,783.0,1530.0,781.0,1484,744,62,64,168.2406977506719,105.81897829365863,-12.67448357269332,0.999954462
0,58,2,1830.8792724609375,1108.81640625,1802,1088,1830.87922705314,1108.816425120773,52,40,5.8341845105633885,1802.0,1106.0,1852.0,1109.0,1790,1076,62,62,186.73114128972634,103.7483009907474,8.568574469827219,0.9999930859999999
0,58,2,1505.727783203125,779.03466796875,1480,756,1505.7277227722773,779.0346534653465,52,42,-21.48567889384168,1496.0,758.0,1489.0,804.0,1486,744,62,62,164.8983858683636,119.41318821708492,-21.186571014421506,0.9999523159999999
0,59,2,1828.7149658203125,1108.31884765625,1800,1088,1828.7149758454107,1108.3188405797102,52,38,5.003440275142142,1800.0,1106.0,1850.0,1109.0,1788,1074,62,64,189.7054894667276,102.05790083166664,7.732743797592775,0.999992847
